datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,aqi_us
2025-04-01 00:00:00,25.0,61.15,11.2,0.0,41.6,15.0,307.0,14.1,9.1,61.0,65
2025-04-01 01:00:00,25.0,69.35,13.0,0.0,50.5,17.5,672.0,24.4,11.1,50.0,65
2025-04-01 02:00:00,24.6,71.59,4.6,0.0,61.0,24.6,1156.0,38.3,14.0,36.0,65
2025-04-01 03:00:00,23.0,73.45,5.4,0.0,56.2,30.9,1416.0,45.6,17.3,36.0,66
2025-04-01 04:00:00,22.0,73.28,3.6,0.0,68.2,26.1,1234.0,40.2,21.5,63.0,66
2025-04-01 05:00:00,20.6,82.53,3.3,0.0,79.6,27.0,828.0,28.3,26.2,104.0,67
2025-04-01 06:00:00,19.0,82.75,5.4,0.0,93.8,30.6,502.0,18.2,29.7,139.0,68
2025-04-01 07:00:00,18.0,82.63,0.0,0.0,102.2,33.8,375.0,12.6,31.3,163.0,68
2025-04-01 08:00:00,23.8,60.88,6.3,0.0,103.8,34.7,329.0,8.8,31.7,181.0,69
2025-04-01 09:00:00,27.0,50.97,5.4,0.0,101.3,34.3,318.0,7.2,30.8,187.0,71
2025-04-01 10:00:00,32.0,29.47,7.6,0.0,95.5,33.4,328.0,8.3,28.2,178.0,72
2025-04-01 11:00:00,33.0,25.79,7.6,0.0,90.1,32.1,374.0,11.6,24.4,157.0,90
2025-04-01 12:00:00,36.0,16.84,13.0,0.0,65.0,25.7,454.0,16.6,21.8,137.0,116
2025-04-01 13:00:00,37.0,13.89,9.4,0.0,57.5,25.4,613.0,23.8,19.3,114.0,132
2025-04-01 14:00:00,37.8,22.8,18.4,0.0,50.6,25.0,808.0,34.0,15.9,82.0,134
2025-04-01 15:00:00,36.0,26.86,24.1,0.0,47.0,23.6,904.0,43.9,14.0,55.0,122
2025-04-01 16:00:00,35.0,28.39,24.1,0.0,44.9,23.3,810.0,54.2,15.3,38.0,99
2025-04-01 17:00:00,34.2,32.16,18.4,0.0,48.4,26.5,617.0,64.1,18.1,27.0,76
2025-04-01 18:00:00,32.0,38.2,22.3,0.0,58.4,34.2,473.0,67.9,19.7,22.0,77
2025-04-01 19:00:00,29.0,48.34,18.4,0.0,48.7,30.5,446.0,60.4,18.7,27.0,78
2025-04-01 20:00:00,28.2,51.29,8.6,0.0,43.8,25.7,467.0,46.7,16.5,38.0,79
2025-04-01 21:00:00,27.0,57.86,3.6,0.0,41.8,24.1,474.0,36.3,15.1,45.0,80
2025-04-01 22:00:00,26.0,57.62,9.4,0.0,42.8,24.2,403.0,32.3,14.9,44.0,81
2025-04-01 23:00:00,25.4,65.39,8.6,0.0,46.0,25.4,319.0,31.5,15.3,40.0,82
2025-04-02 00:00:00,26.0,57.62,5.4,0.0,50.3,30.3,353.0,39.2,17.2,27.0,82
2025-04-02 01:00:00,25.0,57.38,5.4,0.0,53.8,32.9,645.0,45.9,20.0,20.0,84
2025-04-02 02:00:00,23.4,64.48,6.0,0.0,61.9,40.7,1056.0,54.6,24.0,12.0,85
2025-04-02 03:00:00,22.0,78.06,7.6,0.0,72.9,56.8,1303.0,57.4,27.9,20.0,87
2025-04-02 04:00:00,20.0,88.27,9.4,0.0,61.0,38.0,1231.0,48.9,32.0,58.0,89
2025-04-02 05:00:00,20.6,82.53,6.0,0.0,56.2,30.3,995.0,34.5,35.9,112.0,90
2025-04-02 06:00:00,19.0,88.18,9.4,0.0,50.8,26.5,777.0,22.3,37.7,153.0,90
2025-04-02 07:00:00,19.0,88.18,9.4,0.0,43.9,22.4,625.0,14.9,35.8,171.0,90
2025-04-02 08:00:00,23.2,70.86,4.6,0.0,37.8,18.9,491.0,9.9,31.8,177.0,89
2025-04-02 09:00:00,25.0,53.82,7.6,0.0,34.5,16.9,413.0,7.5,27.7,175.0,87
2025-04-02 10:00:00,30.0,25.27,7.6,0.0,32.9,16.4,411.0,8.2,24.2,167.0,86
2025-04-02 11:00:00,34.0,17.96,6.3,0.0,31.8,15.9,465.0,11.6,20.6,152.0,86
2025-04-02 12:00:00,36.0,11.87,7.6,0.0,20.8,13.6,552.0,17.0,19.4,137.0,114
2025-04-02 13:00:00,38.0,9.91,11.2,0.0,24.7,16.1,702.0,27.1,18.0,111.0,131
2025-04-02 14:00:00,38.0,9.01,15.8,0.0,29.6,19.8,886.0,40.9,15.9,76.0,131
2025-04-02 15:00:00,36.0,15.72,22.3,0.0,35.0,21.9,992.0,50.2,14.3,50.0,115
2025-04-02 16:00:00,36.0,18.04,20.5,0.0,39.9,22.8,957.0,51.3,13.5,41.0,89
2025-04-02 17:00:00,35.0,16.62,20.8,0.0,45.2,24.0,844.0,47.9,13.0,41.0,80
2025-04-02 18:00:00,32.0,27.58,22.3,0.0,50.6,25.7,729.0,43.4,12.5,43.0,80
2025-04-02 19:00:00,29.0,48.34,18.4,0.0,53.8,26.7,627.0,37.9,11.6,46.0,79
2025-04-02 20:00:00,27.2,67.39,12.2,0.0,50.8,25.6,523.0,31.3,10.6,50.0,79
2025-04-02 21:00:00,27.0,69.73,9.4,0.0,45.6,23.6,445.0,26.3,10.1,53.0,79
2025-04-02 22:00:00,26.0,78.63,5.4,0.0,39.9,21.7,377.0,23.1,10.0,52.0,79
2025-04-02 23:00:00,25.6,83.72,6.3,0.0,37.7,20.6,335.0,21.6,10.4,48.0,79
2025-04-03 00:00:00,25.0,83.45,3.6,0.0,55.2,26.5,391.0,23.4,12.5,49.0,78
2025-04-03 01:00:00,24.0,83.33,5.4,0.0,55.9,28.8,660.0,34.7,15.3,39.0,78
2025-04-03 02:00:00,23.4,84.91,2.2,0.0,64.3,36.9,1027.0,49.8,19.2,27.0,78
2025-04-03 03:00:00,22.0,88.43,7.6,0.0,60.8,44.9,1215.0,56.9,22.5,29.0,77
2025-04-03 04:00:00,21.0,88.35,3.6,0.0,47.3,31.2,1049.0,48.6,24.9,59.0,76
2025-04-03 05:00:00,21.8,89.51,3.6,0.0,38.1,25.5,704.0,32.4,26.7,104.0,76
2025-04-03 06:00:00,21.0,88.35,3.6,0.0,31.8,21.4,436.0,19.1,27.2,140.0,75
2025-04-03 07:00:00,20.0,88.27,7.6,0.0,27.1,17.8,348.0,12.7,25.8,158.0,75
2025-04-03 08:00:00,23.4,88.12,2.2,0.0,24.7,16.0,337.0,9.2,23.2,168.0,74
2025-04-03 09:00:00,27.0,69.73,5.4,0.0,23.0,14.4,341.0,7.7,20.7,169.0,74
2025-04-03 10:00:00,31.0,45.9,11.2,0.0,23.8,13.9,334.0,7.6,18.5,161.0,74
2025-04-03 11:00:00,32.8,36.27,8.6,0.0,27.2,14.7,343.0,9.4,16.4,144.0,77
2025-04-03 12:00:00,35.0,30.28,14.8,0.0,22.2,12.8,389.0,13.8,14.0,120.0,101
2025-04-03 13:00:00,35.0,26.6,14.8,0.0,25.1,14.9,516.0,21.8,13.4,102.0,114
2025-04-03 14:00:00,35.0,32.11,15.8,0.0,28.3,18.0,681.0,32.9,12.7,76.0,114
2025-04-03 15:00:00,34.0,36.38,18.4,0.0,29.9,20.4,774.0,41.4,12.2,57.0,100
2025-04-03 16:00:00,34.0,38.75,20.5,0.0,29.2,21.5,734.0,45.4,12.4,49.0,79
2025-04-03 17:00:00,32.2,45.74,14.8,0.0,27.5,21.6,621.0,46.8,12.9,47.0,73
2025-04-03 18:00:00,31.0,45.9,22.3,0.0,26.0,21.7,509.0,45.5,13.0,48.0,73
2025-04-03 19:00:00,29.0,58.34,16.6,0.0,24.0,20.8,414.0,40.0,12.1,53.0,72
2025-04-03 20:00:00,28.2,67.58,7.6,0.0,20.7,18.0,321.0,31.9,10.8,60.0,72
2025-04-03 21:00:00,27.0,69.73,9.4,0.0,17.6,15.4,252.0,25.1,9.9,66.0,71
2025-04-03 22:00:00,27.0,74.13,11.2,0.0,16.0,14.0,184.0,20.4,9.5,69.0,71
2025-04-03 23:00:00,26.2,79.24,6.0,0.0,15.7,13.5,140.0,17.0,9.5,70.0,70
2025-04-04 00:00:00,25.0,78.49,7.6,0.0,17.8,12.0,219.0,14.7,9.1,72.0,69
2025-04-04 01:00:00,25.0,73.79,11.2,0.0,18.3,13.0,536.0,24.5,10.9,61.0,68
2025-04-04 02:00:00,25.4,69.09,9.7,0.0,24.0,18.8,975.0,37.5,13.4,48.0,67
2025-04-04 03:00:00,25.0,69.35,9.4,0.0,28.0,23.9,1288.0,44.6,16.0,48.0,65
2025-04-04 04:00:00,24.0,64.92,5.4,0.0,27.9,21.5,1367.0,40.1,18.5,72.0,63
2025-04-04 05:00:00,23.4,74.08,3.3,0.0,33.4,20.4,1320.0,29.5,21.2,110.0,62
2025-04-04 06:00:00,21.0,77.91,11.2,0.0,46.3,22.9,1221.0,20.4,23.5,145.0,62
2025-04-04 07:00:00,21.0,77.91,7.6,0.0,55.3,25.0,1068.0,14.9,26.0,175.0,62
2025-04-04 08:00:00,24.6,71.59,4.7,0.0,56.5,25.5,864.0,10.8,28.3,202.0,63
2025-04-04 09:00:00,29.0,28.65,9.4,0.0,50.1,24.2,691.0,9.1,28.5,213.0,63
2025-04-04 10:00:00,33.0,21.31,9.4,0.0,42.5,22.5,577.0,10.4,25.1,198.0,82
2025-04-04 11:00:00,35.0,18.7,14.8,0.0,36.8,19.2,496.0,14.0,19.8,167.0,114
2025-04-04 12:00:00,37.0,14.89,13.0,0.0,31.3,19.7,448.0,19.0,19.9,151.0,139
2025-04-04 13:00:00,38.0,14.1,9.4,0.0,28.2,19.0,446.0,25.7,17.7,122.0,154
2025-04-04 14:00:00,38.4,16.97,8.6,0.0,25.1,18.9,477.0,34.8,14.6,83.0,156
2025-04-04 15:00:00,37.0,25.43,14.8,0.0,22.0,17.1,509.0,40.6,12.2,54.0,145
2025-04-04 16:00:00,36.0,28.66,16.6,0.0,20.9,16.2,542.0,40.2,11.4,46.0,120
2025-04-04 17:00:00,35.0,32.11,18.4,0.0,20.2,15.8,576.0,36.5,11.4,48.0,86
2025-04-04 18:00:00,33.0,33.86,14.8,0.0,19.5,15.8,575.0,32.0,11.1,52.0,65
2025-04-04 19:00:00,31.0,43.09,16.6,0.0,17.9,15.0,512.0,26.9,10.1,56.0,65
2025-04-04 20:00:00,29.2,50.0,11.9,0.0,15.3,13.1,414.0,21.0,8.8,61.0,64
2025-04-04 21:00:00,28.0,51.23,5.4,0.0,12.8,11.0,329.0,16.2,7.9,66.0,64
2025-04-04 22:00:00,28.0,42.27,5.4,0.0,10.7,9.2,254.0,12.2,7.4,70.0,63
2025-04-04 23:00:00,27.4,53.44,4.7,0.0,9.4,8.0,192.0,9.3,7.1,73.0,63
2025-04-05 00:00:00,27.0,50.97,7.6,0.0,11.3,8.3,205.0,9.9,7.6,72.0,62
2025-04-05 01:00:00,26.0,50.71,7.6,0.0,10.9,8.8,373.0,16.8,8.9,66.0,62
2025-04-05 02:00:00,26.4,55.0,7.6,0.0,13.8,11.9,616.0,26.0,10.7,58.0,62
2025-04-05 03:00:00,26.0,47.54,7.6,0.0,17.1,15.5,750.0,30.9,12.5,59.0,61
2025-04-05 04:00:00,26.0,47.54,7.6,0.0,16.8,14.7,664.0,27.5,14.4,78.0,60
2025-04-05 05:00:00,25.8,53.94,6.0,0.0,16.8,13.7,469.0,19.8,16.2,107.0,60
2025-04-05 06:00:00,25.0,53.82,7.6,0.0,20.5,13.2,318.0,13.3,17.3,129.0,59
2025-04-05 07:00:00,24.0,57.14,5.4,0.0,22.9,12.7,270.0,9.7,17.1,140.0,58
2025-04-05 08:00:00,26.8,65.95,11.2,0.0,21.3,11.6,266.0,7.4,16.2,145.0,57
2025-04-05 09:00:00,29.0,54.82,9.4,0.0,19.7,10.9,277.0,6.6,15.1,145.0,56
2025-04-05 10:00:00,30.0,48.6,9.4,0.0,18.8,10.8,294.0,8.0,14.1,137.0,55
2025-04-05 11:00:00,32.4,38.29,10.1,0.0,17.8,10.6,326.0,11.0,13.0,124.0,66
2025-04-05 12:00:00,36.0,25.17,13.0,0.0,10.0,9.1,368.0,15.8,12.6,111.0,80
2025-04-05 13:00:00,38.0,24.08,13.0,0.0,11.1,10.2,437.0,20.6,11.7,98.0,87
2025-04-05 14:00:00,38.6,21.42,19.7,0.0,12.7,11.8,517.0,27.0,10.6,81.0,85
2025-04-05 15:00:00,39.0,14.31,27.7,0.0,12.3,11.2,552.0,30.3,9.5,69.0,75
2025-04-05 16:00:00,39.0,13.35,22.3,0.0,11.5,10.2,506.0,27.8,8.8,69.0,60
2025-04-05 17:00:00,37.6,15.97,20.4,0.0,10.9,9.5,415.0,22.3,8.3,75.0,49
2025-04-05 18:00:00,36.0,15.72,16.6,0.0,10.8,8.9,331.0,17.2,7.7,80.0,48
2025-04-05 19:00:00,33.0,33.86,18.4,0.0,10.7,8.3,267.0,13.5,6.9,83.0,47
2025-04-05 20:00:00,30.0,52.48,11.2,0.0,10.7,7.6,209.0,10.3,6.1,87.0,46
2025-04-05 21:00:00,29.0,48.34,9.4,0.0,10.5,7.0,172.0,7.8,5.5,89.0,45
2025-04-05 22:00:00,28.0,48.08,11.2,0.0,9.6,6.4,142.0,5.7,5.2,91.0,44
2025-04-05 23:00:00,27.6,60.15,9.3,0.0,8.5,5.9,131.0,4.4,5.2,92.0,44
2025-04-06 00:00:00,26.0,61.38,5.4,0.0,7.0,5.5,193.0,6.2,5.7,87.0,43
2025-04-06 01:00:00,26.0,57.62,11.2,0.0,8.8,6.1,415.0,13.5,6.8,77.0,43
2025-04-06 02:00:00,27.0,54.29,14.0,0.0,14.7,8.8,709.0,23.4,8.4,65.0,42
2025-04-06 03:00:00,27.0,47.81,11.2,0.0,24.7,14.2,864.0,28.8,10.0,62.0,42
2025-04-06 04:00:00,26.0,54.07,9.4,0.0,45.2,16.8,742.0,25.5,11.5,78.0,41
2025-04-06 05:00:00,26.4,59.62,11.2,0.0,79.4,20.5,481.0,17.7,12.9,103.0,42
2025-04-06 06:00:00,26.0,57.62,11.2,0.0,90.1,22.5,283.0,11.4,13.8,123.0,43
2025-04-06 07:00:00,25.0,65.13,7.6,0.0,75.9,21.2,231.0,8.5,13.8,132.0,45
2025-04-06 08:00:00,28.0,60.29,9.7,0.0,60.5,19.4,242.0,7.0,13.2,135.0,46
2025-04-06 09:00:00,31.0,43.09,9.4,0.0,46.9,17.9,263.0,6.7,12.3,134.0,47
2025-04-06 10:00:00,33.0,31.74,9.4,0.0,36.9,16.3,282.0,7.7,11.2,127.0,49
2025-04-06 11:00:00,36.0,23.58,14.4,0.0,30.0,14.3,312.0,9.9,9.8,116.0,57
2025-04-06 12:00:00,38.0,13.15,18.4,0.0,21.4,11.2,338.0,12.8,9.2,106.0,68
2025-04-06 13:00:00,40.0,11.01,33.5,0.0,20.1,11.6,360.0,15.4,8.8,98.0,74
2025-04-06 14:00:00,39.0,18.36,28.6,0.0,19.0,11.6,379.0,18.8,8.3,86.0,73
2025-04-06 15:00:00,38.0,22.56,29.5,0.0,17.1,11.1,382.0,20.6,7.9,79.0,65
2025-04-06 16:00:00,37.0,19.54,31.7,0.0,14.9,10.3,360.0,19.3,7.8,80.0,54
2025-04-06 17:00:00,35.6,24.46,28.1,0.0,13.4,9.8,323.0,16.2,7.7,85.0,50
2025-04-06 18:00:00,35.0,23.32,22.3,0.0,12.7,9.6,287.0,13.3,7.6,89.0,50
2025-04-06 19:00:00,32.0,27.58,20.5,0.0,12.0,9.3,257.0,10.8,7.2,91.0,51
2025-04-06 20:00:00,30.6,31.45,15.5,0.0,11.0,8.6,228.0,8.4,6.6,93.0,51
2025-04-06 21:00:00,29.0,37.37,9.4,0.0,10.2,7.9,209.0,6.7,6.2,94.0,51
2025-04-06 22:00:00,28.0,39.6,11.2,0.0,9.4,7.3,182.0,5.3,5.9,94.0,51
2025-04-06 23:00:00,29.2,39.71,19.9,0.0,9.0,6.9,164.0,4.7,5.8,93.0,51
2025-04-07 00:00:00,29.0,37.37,14.8,0.0,13.5,7.1,218.0,5.8,5.9,91.0,51
2025-04-07 01:00:00,29.0,37.37,20.5,0.0,12.5,7.7,433.0,12.4,6.8,83.0,51
2025-04-07 02:00:00,29.0,36.02,19.7,0.0,15.0,10.0,720.0,21.3,8.0,73.0,51
2025-04-07 03:00:00,28.0,42.27,13.0,0.0,18.4,13.9,868.0,26.0,9.3,71.0,51
2025-04-07 04:00:00,28.0,42.27,11.2,0.0,21.1,13.6,740.0,22.5,10.7,85.0,51
2025-04-07 05:00:00,27.4,48.9,11.2,0.0,24.1,13.4,473.0,14.8,12.2,108.0,51
2025-04-07 06:00:00,27.0,50.97,9.4,0.0,27.2,13.4,273.0,8.7,13.1,126.0,50
2025-04-07 07:00:00,27.0,54.32,11.2,0.0,27.5,13.3,226.0,6.2,12.9,134.0,49
2025-04-07 08:00:00,28.2,55.72,17.3,0.0,26.1,12.7,245.0,5.2,12.1,136.0,48
2025-04-07 09:00:00,30.0,48.6,14.8,0.0,24.2,12.1,274.0,5.3,11.4,135.0,47
2025-04-07 10:00:00,32.0,38.2,18.4,0.0,22.9,11.9,293.0,6.2,11.0,130.0,51
2025-04-07 11:00:00,34.2,33.83,16.9,0.0,22.2,12.1,322.0,8.0,10.8,122.0,63
2025-04-07 12:00:00,36.0,28.66,24.1,0.0,25.6,14.0,360.0,11.5,11.0,113.0,74
2025-04-07 13:00:00,36.0,34.68,27.7,0.0,26.0,15.7,421.0,17.0,10.8,100.0,80
2025-04-07 14:00:00,34.6,37.72,25.6,0.0,27.2,18.9,492.0,24.5,10.6,82.0,78
2025-04-07 15:00:00,34.0,38.75,27.7,0.0,29.5,20.5,533.0,29.8,10.5,68.0,69
2025-04-07 16:00:00,34.0,38.75,29.5,0.0,31.2,21.7,523.0,31.3,10.6,62.0,55
2025-04-07 17:00:00,32.8,44.2,23.4,0.0,32.6,22.9,484.0,30.6,10.7,60.0,50
2025-04-07 18:00:00,31.0,43.09,25.9,0.0,33.9,24.2,434.0,28.6,10.6,60.0,51
2025-04-07 19:00:00,29.0,54.82,20.5,0.0,33.9,24.6,370.0,24.8,10.0,63.0,53
2025-04-07 20:00:00,28.2,56.83,14.4,0.0,32.4,22.8,296.0,19.7,9.1,67.0,54
2025-04-07 21:00:00,28.0,54.57,11.2,0.0,31.4,21.4,245.0,15.5,8.4,71.0,55
2025-04-07 22:00:00,27.0,57.86,5.4,0.0,30.9,20.5,215.0,12.6,8.1,72.0,57
2025-04-07 23:00:00,27.4,58.83,11.2,0.0,30.4,20.0,208.0,10.6,7.9,72.0,58
2025-04-08 00:00:00,27.0,57.86,9.4,0.0,28.5,19.3,261.0,11.0,8.1,71.0,59
2025-04-08 01:00:00,26.0,65.35,13.0,0.0,29.9,20.1,446.0,16.5,8.9,66.0,60
2025-04-08 02:00:00,26.4,70.99,8.6,0.0,33.8,23.9,692.0,23.8,10.0,60.0,61
2025-04-08 03:00:00,26.0,73.96,16.6,0.0,34.2,24.9,822.0,27.3,11.6,62.0,62
2025-04-08 04:00:00,26.0,78.63,13.0,0.0,38.0,23.3,723.0,23.3,14.2,81.0,63
2025-04-08 05:00:00,25.8,85.15,8.6,0.0,41.3,22.9,508.0,15.4,17.1,107.0,64
2025-04-08 06:00:00,25.0,88.68,9.4,0.0,42.5,22.2,343.0,9.1,18.9,128.0,65
2025-04-08 07:00:00,25.0,88.68,7.6,0.0,41.7,20.8,295.0,6.4,18.4,137.0,66
2025-04-08 08:00:00,27.0,80.87,7.6,0.0,39.1,19.2,296.0,5.3,16.8,139.0,66
2025-04-08 09:00:00,29.0,65.97,11.2,0.0,36.3,18.0,310.0,5.2,15.4,137.0,67
2025-04-08 10:00:00,30.0,55.07,20.5,0.0,34.8,17.1,325.0,5.3,14.8,131.0,68
2025-04-08 11:00:00,31.6,53.15,22.9,0.0,33.8,16.5,352.0,6.5,14.5,122.0,68
2025-04-08 12:00:00,32.0,52.25,24.1,0.0,47.3,22.1,389.0,10.9,14.8,108.0,75
2025-04-08 13:00:00,33.0,46.43,16.6,0.0,45.4,22.9,435.0,20.3,15.1,90.0,81
2025-04-08 14:00:00,33.6,41.12,19.7,0.0,42.1,25.0,490.0,33.3,15.5,65.0,78
2025-04-08 15:00:00,34.0,32.02,24.1,0.0,43.5,27.8,556.0,43.3,15.9,45.0,70
2025-04-08 16:00:00,34.0,28.12,22.3,0.0,44.2,29.5,656.0,48.1,16.3,35.0,71
2025-04-08 17:00:00,33.6,38.88,16.9,0.0,44.7,30.6,765.0,50.0,16.7,30.0,72
2025-04-08 18:00:00,32.0,38.2,11.2,0.0,44.5,30.5,816.0,49.3,16.5,29.0,72
2025-04-08 19:00:00,30.0,55.07,14.8,0.0,43.7,29.9,764.0,45.0,15.3,32.0,73
2025-04-08 20:00:00,28.8,62.87,10.8,0.0,43.9,29.5,652.0,38.2,13.5,38.0,73
2025-04-08 21:00:00,28.0,69.91,13.0,0.0,41.7,27.2,542.0,31.6,11.8,43.0,74
2025-04-08 22:00:00,27.0,74.13,7.6,0.0,38.8,25.0,436.0,25.7,10.3,47.0,74
2025-04-08 23:00:00,27.2,68.54,7.6,0.0,35.2,22.8,333.0,20.2,8.8,50.0,75
2025-04-09 00:00:00,27.0,61.6,7.6,0.0,28.9,18.2,287.0,14.1,7.6,57.0,75
2025-04-09 01:00:00,27.0,61.6,5.4,0.0,27.9,17.9,354.0,15.8,8.4,59.0,75
2025-04-09 02:00:00,25.6,77.82,6.1,0.0,29.4,19.6,479.0,18.0,9.7,62.0,75
2025-04-09 03:00:00,25.0,78.49,5.4,0.0,30.6,18.2,552.0,18.6,11.3,69.0,74
2025-04-09 04:00:00,25.0,83.45,5.4,0.0,33.1,17.6,514.0,16.0,13.8,85.0,74
2025-04-09 05:00:00,25.0,89.74,8.6,0.0,36.6,18.3,424.0,11.6,16.7,106.0,73
2025-04-09 06:00:00,25.0,88.68,14.8,0.0,40.3,18.6,352.0,8.1,18.5,122.0,73
2025-04-09 07:00:00,25.0,83.45,11.2,0.0,42.7,18.3,323.0,6.0,18.0,128.0,73
2025-04-09 08:00:00,26.2,83.79,13.3,0.0,44.4,17.6,312.0,4.8,16.4,129.0,72
2025-04-09 09:00:00,28.0,74.29,14.8,0.0,45.4,17.2,312.0,4.6,15.2,126.0,72
2025-04-09 10:00:00,30.0,58.57,18.4,0.0,47.4,17.2,316.0,5.2,15.1,121.0,72
2025-04-09 11:00:00,30.8,58.01,18.4,0.0,49.4,17.5,330.0,6.9,15.5,114.0,72
2025-04-09 12:00:00,32.0,46.17,22.3,0.0,59.5,20.1,371.0,11.1,16.2,103.0,72
2025-04-09 13:00:00,34.0,26.34,22.3,0.0,56.2,20.4,475.0,20.7,16.2,85.0,72
2025-04-09 14:00:00,34.8,31.47,20.8,0.0,48.0,22.1,605.0,33.7,16.0,60.0,72
2025-04-09 15:00:00,36.0,23.57,18.4,0.0,47.3,23.5,667.0,42.3,15.6,42.0,72
2025-04-09 16:00:00,36.0,32.56,27.7,0.0,46.7,23.9,597.0,42.9,14.7,37.0,71
2025-04-09 17:00:00,34.6,34.08,21.5,0.0,45.3,23.3,458.0,39.0,13.5,40.0,71
2025-04-09 18:00:00,33.0,36.1,13.0,0.0,41.8,21.2,344.0,33.8,12.1,44.0,70
2025-04-09 19:00:00,32.0,22.55,7.6,0.0,38.3,18.8,290.0,27.0,10.2,50.0,69
2025-04-09 20:00:00,31.0,33.55,11.2,0.0,34.8,17.1,260.0,18.8,8.0,59.0,68
2025-04-09 21:00:00,30.0,33.03,7.6,0.0,30.9,15.5,240.0,12.6,6.5,65.0,67
2025-04-09 22:00:00,29.0,37.37,13.0,0.0,27.0,14.3,224.0,9.7,6.1,67.0,66
2025-04-09 23:00:00,27.2,78.06,13.3,0.0,24.7,13.4,219.0,8.8,6.4,66.0,65
2025-04-10 00:00:00,27.0,78.77,24.1,0.0,24.6,13.4,231.0,9.1,6.7,66.0,64
2025-04-10 01:00:00,27.0,78.77,18.4,0.0,25.2,14.0,278.0,12.6,7.7,64.0,64
2025-04-10 02:00:00,27.0,76.49,16.9,0.0,27.2,15.8,342.0,17.2,9.1,62.0,64
2025-04-10 03:00:00,26.0,78.63,9.4,0.0,28.3,16.5,379.0,19.3,10.9,66.0,63
2025-04-10 04:00:00,26.0,83.56,13.0,0.0,33.8,16.8,362.0,16.6,13.5,83.0,63
2025-04-10 05:00:00,26.0,85.18,10.1,0.0,36.6,17.6,317.0,11.5,16.5,107.0,63
2025-04-10 06:00:00,26.0,83.56,9.4,0.0,38.4,17.8,284.0,7.4,18.2,124.0,63
2025-04-10 07:00:00,26.0,78.63,14.8,0.0,38.3,17.4,278.0,5.5,17.7,130.0,63
2025-04-10 08:00:00,27.2,75.24,13.0,0.0,37.8,16.6,282.0,4.6,16.0,130.0,63
2025-04-10 09:00:00,29.0,65.97,20.5,0.0,37.8,16.1,292.0,4.6,14.6,127.0,63
2025-04-10 10:00:00,30.0,62.27,14.8,0.0,38.0,16.1,306.0,5.2,14.1,120.0,63
2025-04-10 11:00:00,32.0,50.11,19.7,0.0,39.7,16.4,324.0,6.7,13.9,110.0,63
2025-04-10 12:00:00,34.0,36.38,22.3,0.0,37.3,15.7,341.0,10.6,14.0,99.0,65
2025-04-10 13:00:00,35.0,36.65,18.4,0.0,38.3,16.8,358.0,16.6,14.0,85.0,68
2025-04-10 14:00:00,33.8,47.3,21.8,0.0,39.3,18.0,374.0,24.9,13.9,66.0,63
2025-04-10 15:00:00,34.0,43.9,29.5,0.0,40.2,20.2,380.0,31.0,13.7,51.0,61
2025-04-10 16:00:00,33.0,49.39,31.7,0.0,41.9,21.7,369.0,33.4,13.5,45.0,61
2025-04-10 17:00:00,31.8,50.26,21.8,0.0,43.2,22.8,348.0,33.7,13.2,43.0,61
2025-04-10 18:00:00,30.0,55.07,18.4,0.0,43.7,23.1,323.0,32.2,12.5,44.0,61
2025-04-10 19:00:00,29.0,62.05,16.6,0.0,43.4,22.7,293.0,28.3,11.0,46.0,61
2025-04-10 20:00:00,29.0,61.71,18.4,0.0,43.1,22.3,258.0,22.6,9.1,51.0,61
2025-04-10 21:00:00,29.0,51.49,16.6,0.0,43.2,21.6,233.0,17.7,7.6,55.0,62
2025-04-10 22:00:00,28.0,58.1,14.8,0.0,42.4,20.7,216.0,14.0,6.9,59.0,62
2025-04-10 23:00:00,28.0,65.08,13.3,0.0,41.0,19.6,208.0,11.1,6.5,62.0,63
2025-04-11 00:00:00,27.0,74.13,18.4,0.0,36.4,18.1,221.0,9.0,6.7,64.0,63
2025-04-11 01:00:00,27.0,78.77,16.6,0.0,36.3,17.9,279.0,11.2,7.5,63.0,64
2025-04-11 02:00:00,27.0,79.35,18.4,0.0,39.3,20.0,359.0,14.1,8.7,62.0,64
2025-04-11 03:00:00,25.3,89.24,11.5,0.0,44.6,21.6,404.0,15.3,10.2,67.0,65
2025-04-11 04:00:00,26.0,83.56,14.8,0.0,50.4,22.6,377.0,13.1,12.4,82.0,65
2025-04-11 05:00:00,26.4,82.22,16.9,0.0,53.7,23.9,315.0,9.3,14.8,102.0,66
2025-04-11 06:00:00,26.0,83.56,18.4,0.0,56.0,24.7,269.0,6.2,16.3,118.0,66
2025-04-11 07:00:00,27.0,78.77,18.4,0.0,56.5,24.6,257.0,4.8,16.1,125.0,67
2025-04-11 08:00:00,27.2,78.06,14.8,0.0,56.0,23.9,261.0,4.2,14.9,127.0,67
2025-04-11 09:00:00,29.0,65.97,14.8,0.0,54.8,23.1,275.0,4.5,13.9,126.0,68
2025-04-11 10:00:00,30.0,62.27,22.3,0.0,53.3,22.3,301.0,5.8,13.6,121.0,69
2025-04-11 11:00:00,31.8,55.2,18.4,0.0,50.6,21.4,336.0,8.1,13.5,114.0,69
2025-04-11 12:00:00,33.0,49.39,24.1,0.0,51.0,21.5,370.0,10.7,13.3,104.0,70
